uid,date,unlock_count,avg_session_sec,total_unlocked_sec,night_unlocks,total_dark_hrs,dark_fragments,longest_dark_streak_hrs,night_dark_hrs,convo_count,total_convo_min,avg_convo_length_min,incoming_calls,outgoing_calls,missed_calls,total_call_min,sms_sent,sms_received,charge_sessions,night_charge_hrs,avg_nearby_devices
u30,2013-04-03,5.0,11731.4,58657.0,1.0,13.589444444444444,4.0,9.030277777777778,9.030277777777778,37.0,545.9,14.754054054054054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.409444444444444,3.8222222222222224
u30,2013-04-04,10.0,8426.8,84268.0,2.0,16.371944444444445,5.0,8.988611111111112,8.988611111111112,39.0,788.9166666666666,20.228632478632477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7916666666666665
u30,2013-04-05,6.0,14141.0,84846.0,1.0,18.02,6.0,9.4375,10.808333333333334,34.0,557.1666666666667,16.387254901960787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.415277777777778,4.153846153846154
u30,2013-04-06,3.0,16238.333333333334,48715.0,2.0,11.081388888888888,2.0,9.780277777777778,9.780277777777778,25.0,535.3333333333333,21.41333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,1.5172413793103448
u30,2013-04-07,6.0,15859.0,95154.0,3.0,24.218611111111112,6.0,7.832222222222223,10.11138888888889,20.0,273.01666666666665,13.650833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.910555555555556,1.3863636363636365
u30,2013-04-08,4.0,14005.5,56022.0,1.0,13.986666666666666,3.0,9.213333333333333,9.213333333333333,36.0,474.76666666666665,13.187962962962963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.801388888888889,6.9787234042553195
u30,2013-04-09,5.0,13270.0,66350.0,1.0,3.6905555555555556,2.0,1.8572222222222223,0.0,41.0,500.25,12.201219512195122,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.394444444444444,2.84
u30,2013-04-10,7.0,13064.857142857143,91454.0,2.0,8.469166666666666,4.0,2.8088888888888888,0.0,38.0,367.8333333333333,9.679824561403509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.891944444444444,2.7777777777777777
u30,2013-04-11,2.0,16172.5,32345.0,0.0,11.009166666666665,2.0,8.472222222222221,2.5369444444444444,37.0,739.3166666666666,19.98153153153153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3421052631578947
u30,2013-04-12,5.0,13189.2,65946.0,2.0,17.24972222222222,5.0,9.11111111111111,10.606388888888889,40.0,576.6,14.415000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.10138888888889,5.3584905660377355
u30,2013-04-13,6.0,13861.333333333334,83168.0,2.0,23.260555555555555,7.0,6.187777777777778,4.051111111111111,28.0,876.0833333333333,31.288690476190474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
u30,2013-04-14,4.0,16903.25,67613.0,1.0,14.360000000000001,4.0,8.146944444444445,8.146944444444445,7.0,488.3666666666667,69.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.521666666666667,2.111111111111111
u30,2013-04-15,7.0,8627.857142857143,60395.0,3.0,13.07138888888889,4.0,8.520833333333334,10.526388888888889,41.0,483.98333333333335,11.804471544715447,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.518055555555556,7.340425531914893
u30,2013-04-16,5.0,11720.0,58600.0,1.0,13.227222222222222,4.0,8.7825,8.7825,36.0,487.98333333333335,13.555092592592594,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.374722222222221,5.4655172413793105
u30,2013-04-17,7.0,12368.285714285714,86578.0,2.0,14.185555555555558,5.0,8.124722222222223,11.398333333333333,32.0,439.34999999999997,13.729687499999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.070277777777777,6.046511627906977
u30,2013-04-18,5.0,17594.0,87970.0,1.0,8.278333333333332,3.0,4.571666666666666,0.0,33.0,543.6333333333333,16.473737373737375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.361702127659575
u30,2013-04-19,6.0,12149.333333333334,72896.0,1.0,8.30888888888889,4.0,3.703333333333333,0.0,38.0,471.68333333333334,12.412719298245614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.296944444444444,5.566037735849057
u30,2013-04-20,6.0,11867.833333333334,71207.0,2.0,1.1555555555555554,1.0,1.1555555555555554,0.0,31.0,817.7,26.37741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2790697674418605
u30,2013-04-21,7.0,12012.57142857143,84088.0,2.0,4.470833333333333,2.0,2.275,0.0,33.0,358.8833333333333,10.875252525252526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7725,1.0
u30,2013-04-22,3.0,14239.0,42717.0,1.0,12.601666666666667,4.0,9.311944444444444,11.413055555555555,28.0,411.01666666666665,14.679166666666665,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.288333333333334,10.653061224489797
u30,2013-04-23,2.0,10258.0,20516.0,1.0,6.545833333333334,3.0,2.5433333333333334,1.4847222222222223,34.0,646.9333333333333,19.027450980392157,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2397222222222224,9.14
u30,2013-04-24,3.0,20322.333333333332,60967.0,0.0,17.140555555555554,3.0,8.067777777777778,0.0,23.0,748.4666666666667,32.54202898550725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.239130434782609
u30,2013-04-25,2.0,7566.0,15132.0,0.0,3.3602777777777777,2.0,2.2916666666666665,0.0,31.0,654.7166666666667,21.11989247311828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.125
u30,2013-04-26,4.0,14319.5,57278.0,0.0,6.4688888888888885,3.0,4.277222222222222,0.0,31.0,480.7,15.506451612903225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,8.964285714285714
u30,2013-04-27,4.0,14718.75,58875.0,0.0,12.374444444444444,3.0,7.42875,3.953888888888889,47.0,735.2833333333333,15.64432624113475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5416666666666667
u30,2013-04-28,6.0,11648.333333333334,69890.0,2.0,3.456666666666667,3.0,1.2516666666666667,1.1141666666666667,47.0,392.06666666666666,8.341843971631205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2683333333333335,2.282608695652174
u30,2013-04-29,4.0,12824.75,51299.0,1.0,12.588055555555556,4.0,6.0616666666666665,3.8566666666666665,48.0,593.0166666666667,12.354513888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.866666666666667
u30,2013-04-30,2.0,18394.0,36788.0,2.0,17.028055555555554,5.0,7.429722222222222,9.024722222222222,43.0,478.21666666666664,11.121317829457364,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.985555555555555,6.3283582089552235
u30,2013-05-01,2.0,28507.0,57014.0,0.0,7.914722222222222,4.0,3.9588888888888887,0.0,26.0,456.85,17.571153846153848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4
u30,2013-05-02,1.0,7496.0,7496.0,1.0,9.907777777777778,2.0,8.525555555555556,1.3822222222222222,19.0,324.7,17.089473684210525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,2.7419354838709675
u30,2013-05-03,3.0,25363.333333333332,76090.0,1.0,4.245,3.0,1.9813888888888889,0.0,24.0,589.85,24.577083333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,4.833333333333333
u30,2013-05-04,4.0,13229.6,56675.0,1.0,13.134444444444444,3.0,5.778333333333333,5.778333333333333,16.0,410.56666666666666,25.660416666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,6.148148148148148
u30,2013-05-05,3.0,5475.333333333333,16426.0,0.0,2.5697222222222225,2.0,1.4127777777777777,0.0,32.0,400.8833333333333,12.527604166666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,1.9655172413793103
u30,2013-05-06,2.0,9625.0,19250.0,0.0,4.799444444444444,4.0,1.3594444444444445,0.0,33.0,396.1666666666667,12.005050505050505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
u30,2013-05-07,4.0,14112.0,56448.0,1.0,22.488888888888887,6.0,7.258611111111111,6.813055555555556,40.0,387.2833333333333,9.682083333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
u30,2013-05-08,1.0,32886.0,32886.0,1.0,9.149722222222222,1.0,9.149722222222222,9.149722222222222,29.0,492.9,16.99655172413793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.135555555555555,6.087719298245614
u30,2013-05-09,1.0,11527.0,11527.0,1.0,3.0413888888888887,1.0,3.0413888888888887,3.0413888888888887,20.0,391.3666666666667,19.568333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,2.1272727272727274
u30,2013-05-10,3.0,16777.333333333332,50332.0,1.0,13.075,4.0,7.767777777777778,0.0,26.0,489.6,18.83076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.386388888888888,4.791666666666667
u30,2013-05-11,1.0,21492.0,21492.0,0.0,21.034166666666668,4.0,8.088055555555556,0.0,39.0,604.6166666666667,15.502991452991454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6538461538461537
u30,2013-05-12,3.0,12353.0,37059.0,0.0,16.825833333333335,3.0,9.786666666666667,9.786666666666667,22.0,152.78333333333333,6.944696969696969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.227272727272727
u30,2013-05-13,4.0,19762.25,79049.0,1.0,19.35888888888889,4.0,8.794166666666667,8.794166666666667,33.0,445.06666666666666,13.486868686868688,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.454722222222221,4.061224489795919
u30,2013-05-14,1.0,28777.0,28777.0,0.0,20.493055555555557,5.0,7.427777777777778,7.427777777777778,31.0,307.6666666666667,9.9247311827957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6923076923076925
u30,2013-05-15,2.0,32865.5,65731.0,1.0,9.555277777777778,1.0,9.555277777777778,9.555277777777778,37.0,243.86666666666667,6.590990990990991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8867924528301887
u30,2013-05-19,1.0,4281.0,4281.0,0.0,12.374444444444444,3.0,7.42875,3.953888888888889,1.0,76.81666666666666,76.81666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,12.0
u30,2013-05-20,1.0,4663.0,4663.0,0.0,1.188611111111111,1.0,1.188611111111111,0.0,29.0,583.75,20.129310344827587,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.785714285714286
u30,2013-05-21,2.0,18195.0,36390.0,0.0,9.088888888888889,1.0,9.088888888888889,0.0,41.0,675.9,16.485365853658536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.857142857142857
u30,2013-05-22,1.0,14625.0,14625.0,0.0,1.446388888888889,1.0,1.446388888888889,0.0,30.0,539.9,17.996666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1368909512761025
u30,2013-05-23,3.0,25146.0,75438.0,1.0,9.508611111111112,1.0,9.508611111111112,9.508611111111112,41.0,475.9166666666667,11.607723577235772,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.621944444444445,1.9615384615384615
u30,2013-05-24,3.0,8554.666666666666,25664.0,0.0,4.552222222222222,2.0,2.951111111111111,0.0,16.0,386.08333333333337,24.130208333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,3.6745762711864405
u30,2013-05-25,3.0,15319.333333333334,45958.0,1.0,12.374444444444444,3.0,7.42875,3.953888888888889,30.0,358.18333333333334,11.939444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.166257166257166
u30,2013-05-26,5.0,13495.0,67475.0,2.0,14.98472222222222,4.0,5.474444444444444,2.605277777777778,41.0,977.2166666666667,23.834552845528457,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.587482868889904
u30,2013-05-28,2.0,28055.0,56110.0,1.0,15.283055555555556,2.0,7.801944444444445,7.801944444444445,31.0,309.7166666666667,9.990860215053765,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.380833333333333,2.1838101034692636
u30,2013-05-29,4.0,5262.5,21050.0,1.0,3.042222222222222,1.0,3.042222222222222,3.042222222222222,60.0,977.65,16.294166666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5097222222222224,8.633177570093459
u30,2013-05-30,5.0,12802.2,64011.0,0.0,6.740833333333334,3.0,2.8536111111111113,0.0,26.0,270.5,10.403846153846153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.020416666666667,3.974008471313054
u30,2013-05-31,4.0,18931.0,75724.0,2.0,17.268611111111113,3.0,9.430277777777778,9.430277777777778,26.0,318.7,12.257692307692308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.397222222222222,3.974008471313054
u30,2013-06-01,1.0,5366.0,5366.0,1.0,12.374444444444444,3.0,7.42875,3.953888888888889,12.0,213.11666666666667,17.759722222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4991666666666668,3.974008471313054
u31,2013-03-27,1.0,8310.0,8310.0,0.0,6.814166666666667,1.0,6.814166666666667,0.0,10.0,77.65,7.765000000000001,0.0,2.0,0.0,0.31666666666666665,0.0,1.0,2.0,0.0,5.0
u31,2013-03-28,5.0,5275.0,26375.0,1.0,3.575277777777778,2.0,2.0436111111111113,0.0,58.0,437.3833333333333,7.541091954022988,0.0,1.0,1.0,0.15,1.0,2.0,2.0,3.377222222222222,7.208333333333333
u31,2013-03-29,2.0,18556.0,37112.0,1.0,2.3408333333333333,1.0,2.3408333333333333,2.3408333333333333,81.0,636.1,7.853086419753087,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.7269444444444444,4.5625
u31,2013-03-30,3.0,4200.0,12600.0,1.0,4.335833333333333,3.0,2.040277777777778,0.0,75.0,302.93333333333334,4.0391111111111115,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.769230769230769
u31,2013-03-31,3.0,8567.333333333334,25702.0,1.0,5.179444444444444,3.0,2.286111111111111,0.0,37.0,356.8333333333333,9.644144144144144,4.0,4.0,1.0,6.283333333333333,5.0,1.0,1.0,0.0,3.0
u31,2013-04-01,3.0,10337.333333333334,31012.0,2.0,9.194444444444445,1.0,9.194444444444445,9.194444444444445,31.0,329.6166666666667,10.632795698924731,0.0,1.0,0.0,0.48333333333333334,17.0,8.0,2.0,0.0,8.653846153846153
u31,2013-04-02,2.0,6085.0,12170.0,2.0,4.183055555555556,3.0,1.6594444444444445,1.4525,46.0,416.18333333333334,9.047463768115943,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,5.217391304347826
u31,2013-04-03,4.0,10360.0,41440.0,1.0,2.3133333333333335,2.0,1.1602777777777777,1.1530555555555555,34.0,262.7,7.726470588235294,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.1058333333333334,5.470588235294118
u31,2013-04-04,2.0,4443.5,8887.0,0.0,7.845833333333333,2.0,6.2975,0.0,60.0,516.3666666666667,8.606111111111112,1.0,1.0,0.0,0.55,4.0,5.0,4.0,5.734166666666667,5.388888888888889
u31,2013-04-05,3.0,8160.0,24480.0,1.0,9.825,3.0,7.110555555555556,8.136944444444445,47.0,290.45,6.179787234042553,0.0,1.0,0.0,0.0,16.0,10.0,1.0,0.0,4.045454545454546
u31,2013-04-06,4.0,9016.75,36067.0,1.0,10.624444444444446,3.0,8.180277777777778,9.42888888888889,52.0,413.68333333333334,7.955448717948718,0.0,0.0,0.0,0.0,7.0,6.0,4.0,2.7625,8.157894736842104
u31,2013-04-07,2.0,4401.5,8803.0,0.0,9.920833333333334,2.0,7.125555555555556,7.125555555555556,40.0,266.75,6.66875,0.0,0.0,0.0,0.0,18.0,11.0,3.0,3.9322222222222223,6.769230769230769
u31,2013-04-08,4.0,5113.25,20453.0,0.0,8.7875,2.0,7.786666666666667,0.0,49.0,572.75,11.688775510204081,2.0,5.0,1.0,1.8666666666666667,15.0,6.0,1.0,0.0,5.757575757575758
u31,2013-04-09,1.0,9362.0,9362.0,0.0,9.154166666666667,2.0,4.788888888888889,0.0,42.0,345.33333333333337,8.222222222222223,3.0,5.0,0.0,3.816666666666667,18.0,12.0,2.0,0.0,5.823529411764706
u31,2013-04-10,3.0,5447.0,16341.0,0.0,2.589722222222222,1.0,2.589722222222222,0.0,58.0,540.1666666666666,9.313218390804597,1.0,2.0,0.0,7.55,17.0,9.0,3.0,1.4694444444444446,4.944444444444445
u31,2013-04-11,1.0,17058.0,17058.0,0.0,7.6130555555555555,1.0,7.6130555555555555,0.0,65.0,496.5,7.638461538461539,0.0,0.0,0.0,0.0,46.0,32.0,3.0,1.0027777777777778,2.5
u31,2013-04-12,1.0,15193.0,15193.0,0.0,3.6141666666666667,1.0,3.6141666666666667,0.0,45.0,236.06666666666666,5.245925925925926,2.0,4.0,0.0,2.466666666666667,10.0,3.0,5.0,5.691944444444444,5.769230769230769
u31,2013-04-13,7.0,6371.571428571428,44601.0,3.0,12.070833333333333,2.0,8.956944444444444,12.070833333333333,41.0,303.05,7.3914634146341465,1.0,0.0,0.0,1.0,12.0,6.0,2.0,3.9186111111111113,2.6666666666666665
u31,2013-04-14,3.0,8255.333333333334,24766.0,0.0,8.12361111111111,4.0,2.8375,2.2672222222222222,75.0,469.85,6.264666666666667,0.0,0.0,0.0,0.0,13.0,11.0,3.0,2.015,5.3
u31,2013-04-15,3.0,4522.0,13566.0,0.0,6.7075,2.0,5.578333333333333,0.0,81.0,602.7666666666667,7.44156378600823,2.0,6.0,1.0,20.966666666666665,6.0,3.0,2.0,0.0,7.130434782608695
u31,2013-04-16,4.0,6391.5,25566.0,1.0,8.435277777777777,2.0,5.049722222222222,0.0,62.0,689.8833333333333,11.127150537634408,0.0,4.0,0.0,0.7833333333333333,4.0,4.0,2.0,1.2194444444444446,10.944444444444445
u31,2013-04-17,2.0,5144.5,10289.0,1.0,9.502222222222223,3.0,4.768055555555556,1.5816666666666668,50.0,533.2833333333333,10.665666666666667,3.0,1.0,0.0,0.03333333333333333,35.0,14.0,1.0,0.0,8.333333333333334
u31,2013-04-18,3.0,6200.666666666667,18602.0,0.0,6.708611111111111,4.0,2.9541666666666666,0.0,52.0,422.3333333333333,8.121794871794872,0.0,1.0,0.0,0.03333333333333333,4.0,3.0,4.0,1.46,7.377777777777778
u31,2013-04-19,2.0,6720.0,13440.0,0.0,11.241666666666667,3.0,4.768611111111111,0.0,51.0,423.1166666666667,8.29640522875817,1.0,4.0,3.0,3.15,5.0,2.0,1.0,0.0,4.96
u31,2013-04-20,1.0,7020.0,7020.0,0.0,8.748333333333333,4.0,4.845,0.0,36.0,358.0,9.944444444444445,3.0,3.0,1.0,3.1333333333333333,14.0,10.0,1.0,6.064166666666667,4.956521739130435
u31,2013-04-21,2.0,7985.5,15971.0,0.0,6.793055555555556,3.0,3.8905555555555558,0.0,36.0,249.11666666666667,6.919907407407408,1.0,2.0,0.0,1.9166666666666667,11.0,5.0,2.0,0.0,7.151515151515151
u31,2013-04-22,4.0,4234.75,16939.0,0.0,8.185833333333333,5.0,3.0608333333333335,0.0,54.0,530.1833333333334,9.81820987654321,0.0,1.0,0.0,0.016666666666666666,1.0,0.0,2.0,4.303333333333334,6.769230769230769
u31,2013-04-23,2.0,9532.0,19064.0,0.0,7.412222222222222,3.0,4.661944444444444,0.0,37.0,556.9666666666667,15.053153153153154,1.0,2.0,0.0,3.966666666666667,7.0,3.0,5.0,3.785555555555556,9.366666666666667
u31,2013-04-24,6.0,8249.333333333334,49496.0,3.0,12.564444444444444,6.0,6.488611111111111,1.3516666666666666,23.0,144.38333333333333,6.277536231884057,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0
u31,2013-04-25,3.0,4913.333333333333,14740.0,2.0,4.058333333333334,3.0,1.906111111111111,1.14,61.0,547.8333333333334,8.980874316939891,0.0,0.0,1.0,0.0,8.0,6.0,2.0,0.0,6.4411764705882355
u31,2013-04-26,4.0,6990.5,27962.0,1.0,14.458055555555557,6.0,3.7425,2.844444444444444,20.0,148.06666666666666,7.403333333333333,3.0,1.0,0.0,14.766666666666667,11.0,8.0,2.0,0.0,6.769230769230769
u31,2013-04-27,8.0,5603.75,44830.0,1.0,17.75722222222222,8.0,3.948611111111111,4.190277777777778,21.0,62.699999999999996,2.9857142857142853,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,6.769230769230769
u31,2013-04-28,6.0,7190.166666666667,43141.0,2.0,13.128055555555555,5.0,6.0313888888888885,8.074722222222222,32.0,322.2166666666667,10.069270833333334,1.0,0.0,0.0,0.6166666666666667,4.0,4.0,1.0,0.0,7.583333333333333
u31,2013-04-29,3.0,4920.333333333333,14761.0,1.0,2.1119444444444446,1.0,2.1119444444444446,2.1119444444444446,44.0,295.21666666666664,6.7094696969696965,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.3622222222222222,10.58
u31,2013-04-30,1.0,14149.0,14149.0,0.0,5.421944444444445,2.0,4.371388888888889,0.0,33.0,374.1166666666667,11.336868686868687,0.0,6.0,0.0,2.3833333333333333,4.0,2.0,1.0,0.0,12.365384615384615
u31,2013-05-01,7.0,5558.714285714285,38911.0,0.0,13.219444444444445,7.0,3.218888888888889,1.6166666666666667,35.0,211.1,6.031428571428571,0.0,3.0,1.0,0.6666666666666666,8.0,4.0,1.0,3.7780555555555555,9.153846153846153
u31,2013-05-02,4.0,7985.5,31942.0,1.0,10.759722222222223,5.0,3.558333333333333,3.558333333333333,24.0,211.58333333333334,8.815972222222223,0.0,1.0,1.0,0.5,3.0,1.0,1.0,0.0,4.75
u31,2013-05-03,2.0,8765.0,17530.0,0.0,14.209444444444443,4.0,7.521388888888889,0.0,29.0,220.53333333333333,7.604597701149425,1.0,0.0,0.0,40.56666666666667,0.0,1.0,1.0,2.8405555555555555,12.846153846153847
u31,2013-05-04,9.0,7287.888888888889,65591.0,2.0,24.23222222222222,7.0,8.938333333333333,5.039166666666667,22.0,94.75,4.306818181818182,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.769230769230769
u31,2013-05-05,7.0,7666.285714285715,53664.0,2.0,6.8975,2.0,5.077222222222222,5.077222222222222,69.0,360.81666666666666,5.229227053140097,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.769230769230769
u31,2013-05-06,4.0,7784.75,31139.0,2.0,7.632777777777778,3.0,3.4483333333333333,3.4483333333333333,10.0,66.58333333333333,6.658333333333333,0.0,1.0,0.0,0.45,1.0,2.0,3.0,0.0,9.947368421052632
u31,2013-05-07,1.0,4355.0,4355.0,1.0,5.773055555555555,3.0,2.0991666666666666,1.6063888888888889,19.0,250.96666666666667,13.208771929824561,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,9.03225806451613
u31,2013-05-08,5.0,8033.8,40169.0,2.0,14.638055555555557,4.0,7.8244444444444445,8.865833333333333,55.0,317.8666666666667,5.779393939393939,1.0,1.0,0.0,0.9833333333333333,0.0,1.0,2.0,0.0,12.692307692307692
u31,2013-05-09,1.0,6212.0,6212.0,0.0,11.304166666666667,4.0,4.801666666666667,0.0,35.0,268.25,7.664285714285715,1.0,0.0,0.0,0.6333333333333333,3.0,4.0,1.0,0.0,5.523809523809524
u31,2013-05-10,4.0,6558.25,26233.0,1.0,15.203611111111112,5.0,7.056111111111111,1.1972222222222222,65.0,343.31666666666666,5.2817948717948715,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,4.634146341463414
u31,2013-05-11,4.0,13954.75,55819.0,1.0,7.361944444444445,4.0,3.4902777777777776,0.0,41.0,276.73333333333335,6.74959349593496,2.0,2.0,0.0,4.016666666666667,0.0,0.0,3.0,0.0,6.769230769230769
u31,2013-05-12,3.0,6653.0,19959.0,1.0,5.372222222222222,2.0,2.872777777777778,0.0,41.0,269.76666666666665,6.579674796747967,0.0,0.0,0.0,0.0,15.0,17.0,1.0,0.0,8.08695652173913
u31,2013-05-13,2.0,4898.5,9797.0,2.0,1.7269444444444444,1.0,1.7269444444444444,1.7269444444444444,23.0,294.8833333333333,12.821014492753623,0.0,1.0,0.0,0.11666666666666667,2.0,2.0,3.0,0.0,7.5813953488372094
u31,2013-05-14,3.0,7287.888888888889,24480.0,1.0,6.291388888888889,5.0,1.5533333333333332,0.0,47.0,384.03333333333336,8.170921985815603,0.0,1.0,0.0,0.21666666666666667,16.0,10.0,2.0,0.0,12.756756756756756
u31,2013-05-15,4.0,8778.0,35112.0,1.0,14.162777777777778,5.0,4.972777777777778,3.435277777777778,64.0,500.3333333333333,7.817708333333333,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,8.363636363636363
u31,2013-05-16,1.0,7061.0,7061.0,0.0,14.486666666666666,3.0,8.561944444444444,8.561944444444444,29.0,230.38333333333335,7.944252873563219,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.1666666666666665
u31,2013-05-17,3.0,12147.333333333334,36442.0,2.0,11.651666666666667,4.0,5.9075,4.719722222222222,19.0,60.78333333333333,3.199122807017544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.769230769230769
u31,2013-05-18,4.0,12468.5,49874.0,2.0,4.370277777777778,2.0,3.2269444444444444,0.0,32.0,135.0,4.21875,2.0,1.0,0.0,2.3333333333333335,0.0,0.0,1.0,0.0,2.5555555555555554
u31,2013-05-19,6.0,9569.5,57417.0,2.0,4.902777777777778,2.0,3.4830555555555556,0.0,45.0,192.45,4.276666666666666,1.0,0.0,1.0,0.0,9.0,4.0,2.0,0.0,1.3
u31,2013-05-20,6.0,7087.0,42522.0,2.0,13.73611111111111,5.0,6.704166666666667,6.704166666666667,38.0,181.04999999999998,4.764473684210526,1.0,0.0,0.0,1.2,0.0,1.0,1.0,0.0,4.0625
u31,2013-05-21,2.0,15241.0,30482.0,1.0,17.30361111111111,5.0,9.156944444444445,12.5175,55.0,359.43333333333334,6.535151515151515,0.0,0.0,0.0,0.0,8.0,4.0,2.0,3.9825,8.0
u31,2013-05-22,4.0,6341.5,25366.0,2.0,17.68638888888889,6.0,7.198611111111111,10.643333333333334,52.0,393.56666666666666,7.568589743589744,0.0,1.0,1.0,0.35,0.0,2.0,1.0,0.0,12.0
u31,2013-05-23,2.0,15421.0,30842.0,1.0,10.140277777777778,2.0,8.871944444444445,8.871944444444445,16.0,163.35,10.209375,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,16.268817204301076
u31,2013-05-24,3.0,7287.888888888889,24480.0,1.0,7.739305555555555,3.0,4.715,1.4020833333333331,1.0,13.45,13.45,40.0,71.0,13.0,130.88333333333333,432.0,270.0,2.0,0.0,9.846153846153847
u31,2013-05-25,2.0,11875.5,23751.0,1.0,3.0180555555555557,2.0,1.6680555555555556,1.6680555555555556,40.0,302.15,7.553749999999999,0.0,4.0,2.0,3.283333333333333,39.0,57.0,1.0,0.0,5.640449438202247
u31,2013-05-26,4.0,10570.5,42282.0,0.0,4.849444444444444,3.0,2.3125,2.5369444444444444,8.0,51.766666666666666,6.470833333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.695277777777778,6.769230769230769
u31,2013-05-27,1.0,11421.0,11421.0,0.0,5.214722222222222,1.0,5.214722222222222,0.0,41.0,302.93333333333334,7.664285714285715,0.0,1.0,0.0,0.21666666666666667,4.0,3.0,5.0,3.9644444444444447,6.769230769230769
